age,male,part_time,area_of_birth,area_of_work,wage,job_tenure,firm_age,firm_size,precarious_job,firm_sector,skill_level,categoria,macrogruppo,agr_alim,tess_abbigl,manif_leggera,chim_materiali,metalmeccanica,util_trasporti,serv_avanzati
33,1,0,1,1,350,1,6,1,0,61,2,Telecomunicazioni,Servizi Avanzati,0,0,0,0,0,0,1
43,1,0,1,1,650,4,3,4,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
21,0,1,1,1,400,1,2,1,0,55,1,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
41,1,1,1,2,450,0,0,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
35,0,1,2,2,500,3,18,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
44,1,0,4,2,450,2,36,2,0,21,2,Fabbricazione di prodotti farmac,Chimica e Materiali,0,0,0,1,0,0,0
34,1,0,6,1,350,1,9,2,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
45,1,0,2,2,550,0,26,1,1,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
30,0,1,6,2,350,0,0,1,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
44,1,0,3,3,550,2,32,3,0,21,2,Fabbricazione di prodotti farmac,Chimica e Materiali,0,0,0,1,0,0,0
35,0,0,6,2,400,0,3,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
38,0,0,3,3,400,0,0,3,1,24,2,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
27,1,1,4,4,500,1,8,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
37,1,0,1,1,600,3,36,2,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
43,0,0,2,2,400,1,56,4,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
28,1,0,5,5,350,0,0,1,0,25,2,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
34,1,0,6,2,350,1,10,2,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
39,1,0,6,2,550,1,9,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
27,0,0,3,3,450,0,1,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
34,1,0,4,4,350,1,22,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,0,6,1,500,1,29,2,1,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
35,1,0,5,3,500,3,32,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
36,1,0,6,4,450,1,3,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
38,1,0,3,3,400,1,6,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
23,1,0,1,1,450,1,36,2,0,32,1,Altre industrie manifatturiere,Manifatturiera Leggera,0,0,1,0,0,0,0
59,1,0,1,1,1150,1,3,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
31,0,0,2,2,500,2,3,2,0,35,2,Fornitura di acqua,Utilities e Trasporti,0,0,0,0,0,1,0
31,0,1,2,2,600,2,17,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
55,1,0,4,4,350,2,29,2,0,20,2,Fabbricazione prodotti chimici,Chimica e Materiali,0,0,0,1,0,0,0
46,1,0,6,1,400,2,22,2,0,36,2,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
32,1,0,3,3,500,2,24,2,0,25,2,Fabbricazione di prodotti in met,Metalmeccanica,0,0,0,0,1,0,0
40,1,0,1,1,500,2,40,3,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
36,1,0,3,3,600,3,19,3,0,36,2,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
38,0,1,3,3,400,2,28,4,0,93,3,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
48,1,0,2,2,950,4,40,3,0,40,3,Fornitura di energia elettrica,Utilities e Trasporti,0,0,0,0,0,1,0
36,0,1,3,3,400,2,13,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
23,1,0,2,2,400,1,23,1,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
35,1,0,4,4,300,1,4,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
34,0,1,1,1,500,0,29,4,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
36,1,0,6,2,350,1,30,4,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
25,0,1,6,4,400,1,10,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
47,1,0,2,1,1000,0,2,1,0,22,1,Fabbricazione di articoli in gom,Chimica e Materiali,0,0,0,1,0,0,0
35,0,0,3,3,450,2,17,3,0,50,3,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
47,1,0,1,1,450,0,9,3,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
51,1,0,4,4,250,1,7,1,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
39,0,0,4,4,300,1,3,3,1,75,3,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
23,0,0,6,2,350,0,3,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
38,0,1,1,1,350,4,36,1,0,21,2,Fabbricazione di prodotti farmac,Chimica e Materiali,0,0,0,1,0,0,0
27,0,0,2,2,500,1,19,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
49,1,0,3,3,550,1,12,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
48,1,0,2,2,550,5,24,1,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
27,0,1,5,5,450,1,4,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
41,0,1,4,4,400,1,2,1,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
40,0,1,6,3,500,0,18,1,0,26,3,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
37,1,0,1,1,450,2,15,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
44,0,1,1,1,450,1,3,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
53,0,1,1,1,450,4,44,2,0,24,3,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
42,1,0,4,1,600,2,38,3,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
40,0,0,4,4,500,3,44,2,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
51,0,1,3,3,350,2,51,1,0,20,3,Fabbricazione prodotti chimici,Chimica e Materiali,0,0,0,1,0,0,0
36,1,0,2,2,700,1,39,3,0,21,2,Fabbricazione di prodotti farmac,Chimica e Materiali,0,0,0,1,0,0,0
33,1,0,2,2,450,2,20,1,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
28,1,0,1,1,450,1,12,3,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
32,1,0,2,2,850,2,6,3,0,29,3,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
60,1,0,1,1,750,1,8,1,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
30,1,0,6,2,400,1,21,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
26,1,0,1,1,1300,0,1,2,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
37,0,1,6,3,350,1,28,3,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
35,1,0,5,1,750,3,14,2,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
24,1,0,2,2,450,1,15,1,0,72,1,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,1,1,750,2,29,3,0,24,3,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
57,1,0,5,5,400,2,14,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
51,1,0,2,2,550,4,18,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
38,1,0,6,1,500,3,23,2,0,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
41,1,0,6,4,350,1,4,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
32,1,0,2,2,750,1,50,3,0,01,3,Coltivazioni agricole e produzio,Agricoltura e Alimentare,1,0,0,0,0,0,0
48,1,0,3,3,350,2,23,1,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
60,0,0,5,1,350,2,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
58,1,0,5,1,450,0,3,2,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
53,0,0,5,1,850,5,39,3,0,27,3,Fabbricazioni di apparecchiature,Metalmeccanica,0,0,0,0,1,0,0
39,0,0,1,1,1100,4,44,4,0,65,4,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
60,0,0,2,2,600,3,36,1,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
28,0,0,4,4,400,1,13,1,0,28,3,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
29,0,0,1,1,650,0,3,3,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
40,1,0,6,2,400,1,7,2,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
32,0,0,1,1,500,1,11,2,0,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
31,0,0,3,3,500,0,14,4,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
27,1,0,6,4,300,0,11,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
36,0,1,3,3,350,1,14,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
62,1,1,6,1,350,3,24,1,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
27,1,1,6,3,350,0,1,1,1,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
41,0,0,3,3,700,2,5,3,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
35,0,0,1,1,400,1,12,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
52,0,0,3,3,450,1,7,4,0,19,2,Fabbricazione di coke e prodotti,Chimica e Materiali,0,0,0,1,0,0,0
38,1,0,3,3,500,1,5,1,0,28,3,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
46,1,0,3,3,400,4,18,1,0,22,2,Fabbricazione di articoli in gom,Chimica e Materiali,0,0,0,1,0,0,0
45,1,1,4,3,400,0,14,1,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
23,0,0,6,3,350,1,12,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
24,0,0,2,2,400,0,29,2,1,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
24,1,1,1,1,500,0,12,4,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
50,1,0,2,2,550,2,11,2,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
28,0,0,2,2,300,2,7,1,0,93,2,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
23,1,0,6,1,350,0,4,1,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
43,1,0,1,1,500,5,44,4,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
42,0,0,1,1,550,4,39,2,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
25,1,1,6,1,350,0,0,1,0,52,1,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
25,1,0,1,1,450,0,11,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
30,0,0,4,1,500,1,25,4,0,65,3,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
41,0,0,2,2,350,1,15,3,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
59,1,0,5,5,450,1,6,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
38,0,1,1,1,450,1,4,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
40,0,1,4,4,350,2,26,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
35,1,0,4,1,450,2,10,3,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
50,0,1,5,5,450,1,44,3,1,91,3,"Attività di biblioteche, musei",Servizi Avanzati,0,0,0,0,0,0,1
30,1,1,1,1,500,0,16,2,1,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
39,0,1,4,4,300,0,6,3,1,92,2,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
28,1,0,4,1,650,1,5,4,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
35,0,0,1,1,600,2,5,1,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
44,0,0,4,2,500,1,60,4,0,64,3,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
54,1,0,4,4,550,1,60,4,0,64,3,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
35,1,0,6,1,300,1,3,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
43,0,0,2,2,400,0,10,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
27,0,1,6,2,250,1,3,1,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
52,1,0,4,4,650,1,31,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
61,1,0,5,5,750,1,27,3,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
29,1,0,3,3,500,1,26,3,1,01,3,Coltivazioni agricole e produzio,Agricoltura e Alimentare,1,0,0,0,0,0,0
39,1,0,4,4,400,1,3,1,0,50,3,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
45,1,0,4,1,700,3,26,1,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
47,0,0,5,5,900,4,44,4,0,75,4,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
38,1,0,1,1,600,1,5,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
43,0,0,4,4,350,2,11,1,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
44,0,0,2,2,500,0,11,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,4,4,300,1,1,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
50,1,0,2,2,700,5,40,3,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
47,1,0,2,2,500,5,21,2,0,33,2,"Riparazione, manutenzione ed ins",Metalmeccanica,0,0,0,0,1,0,0
30,1,0,3,3,600,1,4,2,0,72,3,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
42,0,1,2,2,700,4,39,2,0,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
44,1,1,1,1,350,1,5,1,0,92,2,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
50,1,0,6,1,400,1,4,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
32,0,0,6,1,750,1,4,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
47,0,0,6,3,400,1,31,4,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
35,1,0,6,4,250,0,9,1,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
22,1,0,4,4,500,0,9,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
44,1,0,4,4,450,1,31,1,0,36,2,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
27,1,1,5,5,500,0,18,1,0,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
42,1,0,1,1,550,2,1,2,0,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
51,0,0,3,3,1400,3,44,4,0,85,4,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
33,1,0,1,1,950,0,44,4,0,63,4,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
52,0,0,4,4,450,0,32,1,1,80,3,Servizi di vigilanza e investiga,Servizi Avanzati,0,0,0,0,0,0,1
24,0,1,6,1,300,1,6,1,0,55,1,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
44,1,0,2,2,450,0,26,2,1,31,2,Fabbricazione di mobili,Manifatturiera Leggera,0,0,1,0,0,0,0
40,1,0,1,1,500,2,39,2,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
22,0,0,1,1,250,1,12,1,0,93,1,Attività sportive,Servizi Avanzati,0,0,0,0,0,0,1
24,0,0,1,1,450,1,24,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
42,1,0,6,4,550,2,15,2,0,27,2,Fabbricazioni di apparecchiature,Metalmeccanica,0,0,0,0,1,0,0
37,1,0,2,2,1350,1,56,4,1,85,4,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
36,1,0,6,2,500,1,18,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
58,0,0,3,3,450,4,23,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,1,1,1,500,2,20,4,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
40,1,0,4,4,400,1,7,1,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
41,0,1,2,2,400,1,10,2,0,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
37,0,0,3,3,350,2,3,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
51,0,0,6,3,250,0,0,1,0,17,2,Fabbricazione di carta,Manifatturiera Leggera,0,0,1,0,0,0,0
47,0,0,5,1,450,2,3,2,0,36,3,"Raccolta, trattamento e fornitur",Utilities e Trasporti,0,0,0,0,0,1,0
58,1,0,5,5,400,2,16,1,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
51,0,0,3,3,400,3,44,4,1,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
23,1,0,4,2,350,1,11,1,0,45,1,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
29,0,1,5,3,350,1,5,1,0,24,2,Metallurgia,Metalmeccanica,0,0,0,0,1,0,0
43,1,0,2,2,400,3,14,3,0,63,2,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
27,0,0,4,4,400,2,8,2,0,72,3,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
29,1,0,6,1,250,0,0,2,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
46,0,0,3,3,700,5,26,2,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
42,0,0,4,4,450,3,30,2,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
34,0,0,3,3,600,2,40,4,0,64,3,Attività di servizi finanziari,Servizi Avanzati,0,0,0,0,0,0,1
40,0,1,6,4,350,2,9,1,0,92,2,Attività giochi azzardo,Servizi Avanzati,0,0,0,0,0,0,1
44,1,0,6,2,500,1,25,2,0,34,2,"Fornitura di energia elettrica,",Utilities e Trasporti,0,0,0,0,0,1,0
51,0,0,3,4,550,4,40,3,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
61,0,0,4,4,350,0,3,1,0,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
22,1,0,6,4,250,0,3,1,0,45,1,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
41,1,0,3,4,550,1,9,1,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
48,1,0,4,4,600,0,9,2,1,90,2,"Attività creative, artistiche",Servizi Avanzati,0,0,0,0,0,0,1
21,0,0,6,1,300,0,0,1,0,55,1,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
41,0,0,2,2,650,2,5,3,0,18,3,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
39,1,0,6,1,400,0,12,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
35,1,0,4,3,600,1,12,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
23,0,1,1,1,350,0,4,1,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
29,0,0,4,3,650,1,2,4,0,63,3,Attività dei servizi di informa,Servizi Avanzati,0,0,0,0,0,0,1
22,0,0,6,2,300,1,26,2,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
56,1,0,6,2,550,3,8,2,0,27,2,Fabbricazioni di apparecchiature,Metalmeccanica,0,0,0,0,1,0,0
59,1,0,4,4,800,5,52,2,0,85,3,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
53,0,0,6,3,950,4,3,4,0,65,3,Assicurazione e fondi pensione,Servizi Avanzati,0,0,0,0,0,0,1
46,1,0,2,2,500,2,29,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
53,1,0,3,3,900,4,39,3,0,37,3,Gestione delle reti fognarie,Utilities e Trasporti,0,0,0,0,0,1,0
45,1,0,6,1,400,3,2,1,0,29,2,Fabbricazione di autoveicoli,Metalmeccanica,0,0,0,0,1,0,0
55,1,0,6,1,500,4,40,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
29,0,0,4,4,600,0,21,4,0,74,3,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
29,1,0,6,2,500,1,14,2,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
36,1,0,1,1,450,3,31,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
46,1,0,2,2,550,4,23,1,0,50,2,Trasporto marittimo,Utilities e Trasporti,0,0,0,0,0,1,0
33,1,0,6,4,550,1,4,2,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
41,1,0,1,1,550,1,4,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
51,1,0,2,2,1100,3,19,2,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
50,0,0,4,2,550,5,40,4,0,33,2,"Riparazione, manutenzione ed ins",Metalmeccanica,0,0,0,0,1,0,0
20,0,1,2,2,300,0,4,1,0,55,1,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
35,0,0,6,1,450,1,9,3,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
29,1,0,6,3,550,0,13,4,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
62,1,0,4,4,700,1,2,1,0,60,3,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
28,1,0,5,5,300,1,1,1,0,45,1,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
24,1,0,2,2,350,0,12,2,0,51,1,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
20,0,0,5,5,450,0,18,2,1,52,2,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
29,0,0,3,3,550,1,5,1,0,72,3,Ricerca scientifica e sviluppo,Servizi Avanzati,0,0,0,0,0,0,1
33,1,0,4,4,600,2,44,4,0,75,3,Servizi veterinari,Servizi Avanzati,0,0,0,0,0,0,1
26,0,1,6,3,300,0,6,1,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
56,0,1,1,1,300,3,25,4,0,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
42,0,0,1,1,650,5,14,2,0,51,2,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
36,0,1,6,4,400,0,32,1,1,55,2,Alloggio,Utilities e Trasporti,0,0,0,0,0,1,0
27,0,0,1,1,450,1,29,4,0,52,3,Magazzinaggio e attività suppor,Utilities e Trasporti,0,0,0,0,0,1,0
30,1,0,4,4,400,3,21,1,0,15,2,Fabbricazione di articoli in pel,Tessile e Abbigliamento,0,1,0,0,0,0,0
55,1,0,2,2,300,0,1,2,1,74,2,"Altre attività professionali, s",Servizi Avanzati,0,0,0,0,0,0,1
38,1,0,2,2,600,1,30,2,0,20,2,Fabbricazione prodotti chimici,Chimica e Materiali,0,0,0,1,0,0,0
52,1,0,6,3,450,0,18,1,0,28,2,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
45,0,1,6,2,350,1,1,2,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
31,1,0,6,2,450,1,6,1,0,45,2,Commercio all'ingrosso e al dett,Utilities e Trasporti,0,0,0,0,0,1,0
49,0,0,4,4,350,3,40,1,0,18,2,Stampa e produzione di supporti,Manifatturiera Leggera,0,0,1,0,0,0,0
45,1,0,3,3,750,4,10,4,0,60,2,Attività di programmazione e tr,Servizi Avanzati,0,0,0,0,0,0,1
52,0,0,2,2,400,5,32,1,0,28,3,Fabbricazione di macchinari,Metalmeccanica,0,0,0,0,1,0,0
47,0,1,3,3,400,1,5,1,0,85,2,Istruzione,Servizi Avanzati,0,0,0,0,0,0,1
39,1,0,1,1,450,2,39,1,0,26,2,Fabbricazione di computer e prod,Metalmeccanica,0,0,0,0,1,0,0
56,1,1,3,3,450,0,21,1,0,51,3,Trasporto aereo,Utilities e Trasporti,0,0,0,0,0,1,0
